"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.637358698E0,-9.982855797E0,4.307080805E-2,1.339980662E-1
7.647044584E0,-9.954142570E0,5.264209956E-2,1.196411327E-1
7.656730053E0,-9.968499184E0,4.785645381E-2,1.052841991E-1
7.666415313E0,-9.978070259E0,4.785645381E-2,1.052841991E-1
7.676100365E0,-9.978070259E0,4.307080805E-2,1.292124242E-1
7.685786251E0,-9.963713646E0,4.785645381E-2,1.100698411E-1
7.695472501E0,-9.973284721E0,3.828516230E-2,1.196411327E-1
7.705157136E0,-9.973284721E0,3.349951655E-2,1.196411327E-1
7.714843542E0,-9.963713646E0,4.785645381E-2,1.292124242E-1
7.724528907E0,-9.968499184E0,4.307080805E-2,1.244267747E-1
7.734213282E0,-9.968499184E0,4.307080805E-2,1.196411327E-1
7.743900469E0,-9.978070259E0,3.828516230E-2,1.196411327E-1
7.753586042E0,-9.982855797E0,5.742774159E-2,1.100698411E-1
7.763271094E0,-9.968499184E0,4.785645381E-2,1.244267747E-1
7.772957501E0,-9.978070259E0,5.264209956E-2,1.244267747E-1
7.782642709E0,-9.968499184E0,3.828516230E-2,1.292124242E-1
7.792329063E0,-9.949356079E0,5.264209956E-2,1.052841991E-1
7.802014115E0,-9.978070259E0,4.307080805E-2,1.244267747E-1
7.811700365E0,-9.982855797E0,4.307080805E-2,1.196411327E-1
7.821387813E0,-9.963713646E0,3.828516230E-2,1.100698411E-1
7.831074480E0,-9.982855797E0,4.785645381E-2,1.196411327E-1
7.840760938E0,-9.963713646E0,4.307080805E-2,1.244267747E-1
7.850447240E0,-9.973284721E0,5.264209956E-2,1.004985496E-1
7.860132605E0,-9.987641335E0,4.785645381E-2,1.196411327E-1
7.869817136E0,-9.968499184E0,2.392822690E-2,1.292124242E-1
7.879501563E0,-9.982855797E0,3.828516230E-2,1.052841991E-1
7.889185730E0,-9.954142570E0,3.349951655E-2,1.100698411E-1
7.898870678E0,-9.958928108E0,4.307080805E-2,1.244267747E-1
7.908556928E0,-9.973284721E0,4.785645381E-2,1.148554832E-1
7.918243855E0,-9.978070259E0,3.828516230E-2,1.052841991E-1
7.927929636E0,-9.963713646E0,2.871387079E-2,1.292124242E-1
7.937615261E0,-9.963713646E0,4.785645381E-2,1.339980662E-1
7.947301615E0,-9.958928108E0,4.307080805E-2,1.244267747E-1
7.956986563E0,-9.963713646E0,4.307080805E-2,1.196411327E-1
7.966672553E0,-9.978070259E0,3.828516230E-2,1.148554832E-1
7.976358646E0,-9.973284721E0,4.307080805E-2,1.244267747E-1
7.986044584E0,-9.973284721E0,4.307080805E-2,1.196411327E-1
7.995728438E0,-9.954142570E0,5.264209956E-2,1.244267747E-1
8.005414115E0,-9.973284721E0,5.742774159E-2,1.244267747E-1
8.015100678E0,-9.982855797E0,6.221338734E-2,1.148554832E-1
8.024786407E0,-9.968499184E0,4.307080805E-2,1.292124242E-1
8.034471823E0,-9.958928108E0,2.871387079E-2,1.292124242E-1
8.044158542E0,-9.973284721E0,4.307080805E-2,1.148554832E-1
8.053844167E0,-9.973284721E0,5.264209956E-2,1.292124242E-1
8.063528855E0,-9.982855797E0,2.392822690E-2,1.148554832E-1
8.073213855E0,-9.968499184E0,4.307080805E-2,1.148554832E-1
8.082900261E0,-9.978070259E0,3.349951655E-2,1.148554832E-1
8.092585886E0,-9.982855797E0,6.221338734E-2,1.196411327E-1
8.102271042E0,-9.958928108E0,3.828516230E-2,1.196411327E-1
8.111957396E0,-9.982855797E0,5.264209956E-2,1.148554832E-1
8.121642136E0,-9.968499184E0,2.871387079E-2,1.196411327E-1
8.131328594E0,-9.963713646E0,3.828516230E-2,1.100698411E-1
8.141014115E0,-9.973284721E0,5.264209956E-2,1.196411327E-1
8.150700730E0,-9.958928108E0,3.349951655E-2,1.196411327E-1
8.160387344E0,-9.982855797E0,4.785645381E-2,1.196411327E-1
8.170073073E0,-9.978070259E0,3.828516230E-2,1.196411327E-1
8.179760626E0,-9.978070259E0,3.349951655E-2,1.148554832E-1
8.189447292E0,-9.978070259E0,4.307080805E-2,1.148554832E-1
8.199132344E0,-9.973284721E0,3.349951655E-2,1.244267747E-1
8.208818021E0,-9.968499184E0,4.307080805E-2,1.148554832E-1
8.218503751E0,-9.963713646E0,6.221338734E-2,1.100698411E-1
8.228189011E0,-9.963713646E0,4.785645381E-2,1.100698411E-1
8.237875782E0,-9.978070259E0,4.307080805E-2,1.100698411E-1
8.247562813E0,-9.973284721E0,3.349951655E-2,1.244267747E-1
8.257249271E0,-9.968499184E0,4.307080805E-2,1.052841991E-1
8.266933959E0,-9.958928108E0,4.785645381E-2,1.244267747E-1
8.276620313E0,-9.968499184E0,2.871387079E-2,1.244267747E-1
8.286306667E0,-9.978070259E0,3.828516230E-2,1.148554832E-1
8.295993490E0,-9.968499184E0,4.785645381E-2,1.148554832E-1
8.305679271E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
8.315365782E0,-9.963713646E0,4.307080805E-2,1.052841991E-1
8.325052501E0,-9.987641335E0,5.742774159E-2,1.292124242E-1
8.334738282E0,-9.978070259E0,4.307080805E-2,1.148554832E-1
8.344424063E0,-9.978070259E0,3.349951655E-2,1.148554832E-1
8.354110469E0,-9.982855797E0,4.785645381E-2,1.292124242E-1
8.363796407E0,-9.973284721E0,3.828516230E-2,1.148554832E-1
8.373481719E0,-9.968499184E0,4.307080805E-2,1.148554832E-1
8.383167032E0,-9.954142570E0,4.307080805E-2,1.196411327E-1
8.392853438E0,-9.958928108E0,4.307080805E-2,1.148554832E-1
8.402539376E0,-9.973284721E0,3.828516230E-2,1.196411327E-1
8.412224480E0,-9.973284721E0,4.785645381E-2,1.244267747E-1
8.421909115E0,-9.978070259E0,6.221338734E-2,1.244267747E-1
8.431594844E0,-9.963713646E0,5.742774159E-2,1.148554832E-1
8.441279948E0,-9.968499184E0,4.307080805E-2,1.196411327E-1
8.450967865E0,-9.978070259E0,4.307080805E-2,1.148554832E-1
8.460654480E0,-9.968499184E0,3.349951655E-2,1.052841991E-1
8.470340105E0,-9.973284721E0,3.828516230E-2,1.292124242E-1
8.480026667E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
8.489712605E0,-9.954142570E0,3.828516230E-2,1.244267747E-1
8.499397813E0,-9.963713646E0,4.307080805E-2,1.052841991E-1
8.509085417E0,-9.963713646E0,4.307080805E-2,1.292124242E-1
8.518771511E0,-9.958928108E0,4.307080805E-2,1.244267747E-1
8.528457761E0,-9.968499184E0,4.307080805E-2,1.100698411E-1
8.538143438E0,-9.973284721E0,4.785645381E-2,1.148554832E-1
8.547829063E0,-9.978070259E0,4.307080805E-2,1.100698411E-1
8.557514167E0,-9.954142570E0,5.742774159E-2,1.244267747E-1
8.567199896E0,-9.992427826E0,4.785645381E-2,1.244267747E-1
8.576887136E0,-9.968499184E0,5.264209956E-2,1.148554832E-1
8.586573751E0,-9.963713646E0,7.178468257E-2,1.244267747E-1
8.596259428E0,-9.982855797E0,6.221338734E-2,1.148554832E-1
8.605944792E0,-9.973284721E0,4.785645381E-2,1.148554832E-1
8.615631042E0,-9.982855797E0,4.785645381E-2,1.148554832E-1
8.625316771E0,-9.973284721E0,4.785645381E-2,1.052841991E-1
8.635002709E0,-9.958928108E0,2.871387079E-2,1.148554832E-1
8.644691303E0,-9.963713646E0,4.785645381E-2,1.244267747E-1
8.654376823E0,-9.968499184E0,5.264209956E-2,1.100698411E-1
8.664062344E0,-9.954142570E0,5.264209956E-2,1.148554832E-1
8.673748230E0,-9.982855797E0,4.307080805E-2,1.244267747E-1
8.683434740E0,-9.982855797E0,5.264209956E-2,1.148554832E-1
8.693121094E0,-9.978070259E0,3.349951655E-2,1.196411327E-1
8.702808126E0,-9.973284721E0,4.785645381E-2,1.196411327E-1
8.712494896E0,-9.968499184E0,3.828516230E-2,1.100698411E-1
8.722180313E0,-9.982855797E0,5.742774159E-2,1.148554832E-1
8.731865209E0,-9.963713646E0,5.264209956E-2,1.196411327E-1
8.741549688E0,-9.973284721E0,6.221338734E-2,1.196411327E-1
8.751234323E0,-9.973284721E0,6.221338734E-2,1.196411327E-1
8.760921146E0,-9.968499184E0,4.307080805E-2,1.244267747E-1
8.770607813E0,-9.973284721E0,4.785645381E-2,1.196411327E-1
8.780294584E0,-9.978070259E0,2.392822690E-2,1.196411327E-1
8.789979896E0,-9.968499184E0,4.785645381E-2,1.196411327E-1
8.799665730E0,-9.973284721E0,4.307080805E-2,1.196411327E-1
8.809352084E0,-9.978070259E0,4.785645381E-2,1.196411327E-1
8.819037188E0,-9.973284721E0,4.307080805E-2,1.244267747E-1
8.828722553E0,-9.963713646E0,3.349951655E-2,1.292124242E-1
8.838406615E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
8.848094323E0,-9.973284721E0,5.264209956E-2,1.196411327E-1
8.857782084E0,-9.963713646E0,5.264209956E-2,1.196411327E-1
8.867467136E0,-9.973284721E0,4.307080805E-2,1.244267747E-1
8.877151928E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
8.886838126E0,-9.978070259E0,2.392822690E-2,1.196411327E-1
8.896524584E0,-9.987641335E0,4.785645381E-2,1.100698411E-1
8.906210521E0,-9.968499184E0,3.349951655E-2,1.244267747E-1
8.915895001E0,-9.963713646E0,5.264209956E-2,1.148554832E-1
8.925580157E0,-9.973284721E0,3.349951655E-2,1.196411327E-1
8.935264740E0,-9.968499184E0,3.349951655E-2,1.244267747E-1
8.944950157E0,-9.973284721E0,4.307080805E-2,1.292124242E-1
8.954634271E0,-9.978070259E0,5.264209956E-2,1.196411327E-1
8.964319480E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
8.974004896E0,-9.968499184E0,3.828516230E-2,1.244267747E-1
8.983691459E0,-9.963713646E0,3.828516230E-2,1.196411327E-1
8.993376198E0,-9.973284721E0,4.785645381E-2,1.100698411E-1
9.003061407E0,-9.958928108E0,3.828516230E-2,1.244267747E-1
9.012748230E0,-9.982855797E0,4.785645381E-2,1.196411327E-1
9.022434584E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
9.032119896E0,-9.982855797E0,5.742774159E-2,1.196411327E-1
9.041804584E0,-9.978070259E0,6.221338734E-2,1.244267747E-1
9.051488907E0,-9.958928108E0,4.785645381E-2,1.244267747E-1
9.061174063E0,-9.973284721E0,4.785645381E-2,1.196411327E-1
9.070859584E0,-9.973284721E0,4.785645381E-2,1.148554832E-1
9.080544115E0,-9.963713646E0,4.785645381E-2,1.196411327E-1
9.090230261E0,-9.973284721E0,2.871387079E-2,1.148554832E-1
9.099916719E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
9.109601771E0,-9.963713646E0,3.349951655E-2,1.244267747E-1
9.119286407E0,-9.968499184E0,2.871387079E-2,1.148554832E-1
9.128971303E0,-9.944570541E0,4.785645381E-2,1.148554832E-1
9.138659323E0,-9.968499184E0,5.264209956E-2,1.196411327E-1
9.148345730E0,-9.963713646E0,4.307080805E-2,1.196411327E-1
9.158030573E0,-9.954142570E0,4.785645381E-2,1.292124242E-1
9.167716407E0,-9.968499184E0,4.307080805E-2,1.244267747E-1
9.177401459E0,-9.958928108E0,4.307080805E-2,1.148554832E-1
9.187087605E0,-9.963713646E0,3.828516230E-2,1.052841991E-1
9.196772292E0,-9.968499184E0,3.828516230E-2,1.244267747E-1
9.206457240E0,-9.973284721E0,4.307080805E-2,1.148554832E-1
9.216143230E0,-9.968499184E0,3.828516230E-2,1.100698411E-1
9.225829584E0,-9.968499184E0,3.828516230E-2,1.244267747E-1
9.235516303E0,-9.978070259E0,5.264209956E-2,1.148554832E-1
9.245201459E0,-9.978070259E0,4.785645381E-2,1.148554832E-1
9.254885886E0,-9.963713646E0,4.785645381E-2,1.244267747E-1
9.264571928E0,-9.982855797E0,4.785645381E-2,1.196411327E-1
9.274259063E0,-9.973284721E0,6.221338734E-2,1.148554832E-1
9.283945053E0,-9.978070259E0,4.785645381E-2,1.244267747E-1
9.293632136E0,-9.968499184E0,4.307080805E-2,1.196411327E-1
9.303317865E0,-9.978070259E0,4.785645381E-2,1.196411327E-1
9.313003126E0,-9.978070259E0,5.264209956E-2,1.148554832E-1
9.322689948E0,-9.982855797E0,4.307080805E-2,1.100698411E-1
9.332374844E0,-9.982855797E0,4.307080805E-2,1.196411327E-1
9.342060469E0,-9.973284721E0,3.828516230E-2,1.196411327E-1
9.351747136E0,-9.968499184E0,4.307080805E-2,1.100698411E-1
9.361433438E0,-9.963713646E0,5.264209956E-2,1.100698411E-1
9.371118594E0,-9.963713646E0,6.221338734E-2,1.148554832E-1
9.380803751E0,-9.963713646E0,3.828516230E-2,1.196411327E-1
9.390489896E0,-9.954142570E0,5.742774159E-2,1.244267747E-1
9.400175730E0,-9.963713646E0,4.307080805E-2,1.100698411E-1
9.409861980E0,-9.978070259E0,3.349951655E-2,1.196411327E-1
9.419550261E0,-9.968499184E0,5.742774159E-2,1.196411327E-1
9.429238178E0,-9.958928108E0,4.785645381E-2,1.196411327E-1
9.438924323E0,-9.968499184E0,4.307080805E-2,1.244267747E-1
9.448611042E0,-9.973284721E0,3.828516230E-2,1.100698411E-1
9.458297240E0,-9.968499184E0,2.871387079E-2,1.196411327E-1
9.467983230E0,-9.958928108E0,5.264209956E-2,1.292124242E-1
9.477669219E0,-9.973284721E0,4.307080805E-2,1.196411327E-1
9.487354323E0,-9.973284721E0,5.264209956E-2,1.148554832E-1
9.497040313E0,-9.973284721E0,1.914258115E-2,1.052841991E-1
9.506725001E0,-9.968499184E0,5.742774159E-2,1.052841991E-1
9.516410938E0,-9.973284721E0,3.349951655E-2,1.196411327E-1
9.526097813E0,-9.968499184E0,5.264209956E-2,1.244267747E-1
9.535783907E0,-9.963713646E0,3.828516230E-2,1.148554832E-1
9.545469271E0,-9.968499184E0,4.307080805E-2,1.196411327E-1
9.555155834E0,-9.958928108E0,3.828516230E-2,1.196411327E-1
9.564843073E0,-9.968499184E0,2.871387079E-2,1.196411327E-1
9.574528594E0,-9.987641335E0,5.264209956E-2,1.148554832E-1
9.584214584E0,-9.968499184E0,5.264209956E-2,1.052841991E-1
9.593899688E0,-9.978070259E0,3.349951655E-2,1.292124242E-1
9.603586303E0,-9.958928108E0,3.349951655E-2,1.100698411E-1
9.613272605E0,-9.987641335E0,4.785645381E-2,1.100698411E-1
9.622958178E0,-9.973284721E0,3.349951655E-2,1.244267747E-1
9.632644115E0,-9.978070259E0,5.742774159E-2,1.148554832E-1
9.642330626E0,-9.987641335E0,4.307080805E-2,1.148554832E-1
9.652017761E0,-9.978070259E0,4.307080805E-2,1.148554832E-1
9.661704948E0,-9.973284721E0,2.871387079E-2,1.148554832E-1
9.671390573E0,-9.973284721E0,3.828516230E-2,1.244267747E-1
9.681076303E0,-9.958928108E0,4.307080805E-2,1.244267747E-1
9.690762813E0,-9.978070259E0,5.742774159E-2,1.244267747E-1
9.700447709E0,-9.968499184E0,4.785645381E-2,1.148554832E-1
9.710134167E0,-9.973284721E0,3.828516230E-2,1.196411327E-1
9.719820782E0,-9.978070259E0,4.307080805E-2,1.148554832E-1
9.729506563E0,-9.982855797E0,4.307080805E-2,1.100698411E-1
9.739193386E0,-9.958928108E0,6.221338734E-2,1.196411327E-1
9.748878646E0,-9.963713646E0,5.264209956E-2,1.292124242E-1
9.758564740E0,-9.982855797E0,4.307080805E-2,1.004985496E-1
9.768250261E0,-9.973284721E0,3.828516230E-2,1.100698411E-1
9.777935782E0,-9.982855797E0,4.307080805E-2,1.148554832E-1
9.787621823E0,-9.968499184E0,5.742774159E-2,1.196411327E-1
9.797308386E0,-9.987641335E0,4.785645381E-2,1.148554832E-1
9.806995365E0,-9.978070259E0,4.307080805E-2,1.196411327E-1
9.816680469E0,-9.978070259E0,4.785645381E-2,1.244267747E-1
9.826367344E0,-9.954142570E0,4.307080805E-2,1.100698411E-1
9.836054688E0,-9.963713646E0,4.307080805E-2,1.148554832E-1
9.845740521E0,-9.973284721E0,6.221338734E-2,1.100698411E-1
9.855425678E0,-9.978070259E0,3.828516230E-2,1.196411327E-1
9.865112292E0,-9.968499184E0,4.785645381E-2,1.100698411E-1
9.874798855E0,-9.968499184E0,4.785645381E-2,1.244267747E-1
9.884483698E0,-9.963713646E0,4.307080805E-2,1.100698411E-1
9.894170990E0,-9.973284721E0,5.742774159E-2,1.196411327E-1
9.903856198E0,-9.968499184E0,2.871387079E-2,1.196411327E-1
9.913542813E0,-9.973284721E0,5.264209956E-2,1.196411327E-1
9.923229323E0,-9.963713646E0,3.828516230E-2,1.196411327E-1
9.932916251E0,-9.968499184E0,5.264209956E-2,1.292124242E-1
9.942603073E0,-9.958928108E0,4.785645381E-2,1.196411327E-1
9.952289063E0,-9.968499184E0,4.307080805E-2,1.148554832E-1
9.961974271E0,-9.963713646E0,4.307080805E-2,1.148554832E-1
9.971660157E0,-9.968499184E0,3.349951655E-2,1.052841991E-1
9.981344323E0,-9.973284721E0,5.264209956E-2,1.244267747E-1
9.991030261E0,-9.958928108E0,6.221338734E-2,1.292124242E-1
1.000071604E1,-9.968499184E0,4.307080805E-2,1.196411327E-1
1.001040094E1,-9.963713646E0,5.264209956E-2,1.148554832E-1
1.002008625E1,-9.958928108E0,4.785645381E-2,1.100698411E-1
1.002977214E1,-9.968499184E0,4.307080805E-2,1.196411327E-1
1.003945734E1,-9.958928108E0,4.785645381E-2,1.244267747E-1
1.004914323E1,-9.978070259E0,5.264209956E-2,1.100698411E-1
1.005882844E1,-9.973284721E0,4.307080805E-2,1.100698411E-1
1.006851453E1,-9.973284721E0,4.307080805E-2,1.052841991E-1
1.007819891E1,-9.968499184E0,4.785645381E-2,1.148554832E-1
1.008788412E1,-9.978070259E0,4.307080805E-2,1.148554832E-1
1.009757104E1,-9.963713646E0,3.828516230E-2,1.148554832E-1
1.010725677E1,-9.978070259E0,5.264209956E-2,1.100698411E-1
1.011694422E1,-9.968499184E0,4.785645381E-2,1.148554832E-1
1.012663177E1,-9.968499184E0,5.264209956E-2,1.196411327E-1
1.013631792E1,-9.963713646E0,4.307080805E-2,1.100698411E-1
1.014600427E1,-9.973284721E0,4.785645381E-2,1.292124242E-1
1.015569052E1,-9.973284721E0,3.828516230E-2,1.196411327E-1
1.016537641E1,-9.973284721E0,4.307080805E-2,1.196411327E-1
1.017506193E1,-9.973284721E0,4.785645381E-2,1.052841991E-1
1.018474609E1,-9.978070259E0,3.828516230E-2,1.196411327E-1
1.019443229E1,-9.968499184E0,3.828516230E-2,1.196411327E-1
1.020411771E1,-9.968499184E0,3.828516230E-2,1.148554832E-1
1.021380344E1,-9.968499184E0,5.264209956E-2,1.148554832E-1
1.022348776E1,-9.968499184E0,2.871387079E-2,1.148554832E-1
1.023317354E1,-9.973284721E0,3.828516230E-2,1.196411327E-1
1.024285953E1,-9.968499184E0,3.828516230E-2,1.148554832E-1
1.025254396E1,-9.973284721E0,3.828516230E-2,1.244267747E-1
1.026222844E1,-9.973284721E0,5.264209956E-2,1.292124242E-1
1.027191406E1,-9.968499184E0,3.828516230E-2,1.148554832E-1
1.028160115E1,-9.963713646E0,5.742774159E-2,1.244267747E-1
1.029128703E1,-9.982855797E0,4.307080805E-2,1.244267747E-1
1.030097297E1,-9.973284721E0,3.349951655E-2,1.196411327E-1
1.031065802E1,-9.968499184E0,3.828516230E-2,1.100698411E-1
1.032034208E1,-9.973284721E0,4.307080805E-2,1.292124242E-1
1.033002708E1,-9.978070259E0,3.828516230E-2,1.292124242E-1
1.033971109E1,-9.978070259E0,3.828516230E-2,1.100698411E-1
1.034939516E1,-9.963713646E0,4.785645381E-2,1.148554832E-1
1.035908000E1,-9.973284721E0,3.828516230E-2,1.100698411E-1
1.036876417E1,-9.968499184E0,4.785645381E-2,1.100698411E-1
1.037844896E1,-9.958928108E0,3.828516230E-2,1.244267747E-1
1.038813406E1,-9.968499184E0,4.307080805E-2,1.148554832E-1
1.039781969E1,-9.968499184E0,4.785645381E-2,1.052841991E-1
1.040750417E1,-9.968499184E0,3.349951655E-2,1.100698411E-1
1.041719136E1,-9.973284721E0,2.871387079E-2,1.148554832E-1
1.042687750E1,-9.973284721E0,4.785645381E-2,1.148554832E-1
1.043656276E1,-9.978070259E0,2.871387079E-2,1.196411327E-1
1.044624719E1,-9.978070259E0,4.307080805E-2,1.148554832E-1
1.045593281E1,-9.963713646E0,4.785645381E-2,1.052841991E-1
1.046561880E1,-9.978070259E0,3.349951655E-2,1.292124242E-1
1.047530495E1,-9.973284721E0,3.828516230E-2,1.196411327E-1
1.048499063E1,-9.973284721E0,4.307080805E-2,1.196411327E-1
1.049467536E1,-9.978070259E0,4.785645381E-2,1.339980662E-1
1.050436177E1,-9.963713646E0,5.264209956E-2,1.100698411E-1
1.051404760E1,-9.973284721E0,4.307080805E-2,1.244267747E-1
1.052373261E1,-9.958928108E0,4.785645381E-2,1.148554832E-1
1.053341844E1,-9.968499184E0,3.349951655E-2,1.100698411E-1
1.054310573E1,-9.982855797E0,4.785645381E-2,1.052841991E-1
1.055279172E1,-9.978070259E0,6.221338734E-2,1.148554832E-1
1.056247708E1,-9.973284721E0,3.349951655E-2,1.100698411E-1
1.057216245E1,-9.978070259E0,3.828516230E-2,1.244267747E-1
1.058184859E1,-9.968499184E0,4.785645381E-2,1.196411327E-1
1.059153469E1,-9.963713646E0,3.828516230E-2,1.148554832E-1
1.060121990E1,-9.973284721E0,5.264209956E-2,1.052841991E-1
1.061090542E1,-9.968499184E0,3.828516230E-2,1.292124242E-1
1.062059031E1,-9.968499184E0,3.828516230E-2,1.292124242E-1
1.063027818E1,-9.973284721E0,5.742774159E-2,1.292124242E-1
1.063996542E1,-9.978070259E0,4.785645381E-2,1.196411327E-1
1.064965182E1,-9.978070259E0,3.349951655E-2,1.148554832E-1
1.065933599E1,-9.973284721E0,4.307080805E-2,1.148554832E-1
1.066902073E1,-9.968499184E0,3.349951655E-2,1.100698411E-1
1.067870792E1,-9.987641335E0,5.264209956E-2,1.196411327E-1
1.068839323E1,-9.973284721E0,3.349951655E-2,1.244267747E-1
1.069807875E1,-9.963713646E0,3.828516230E-2,1.052841991E-1
1.070776516E1,-9.978070259E0,3.828516230E-2,1.148554832E-1
1.071745219E1,-9.963713646E0,3.349951655E-2,1.196411327E-1
1.072713823E1,-9.973284721E0,4.785645381E-2,1.244267747E-1
1.073682307E1,-9.973284721E0,3.828516230E-2,1.244267747E-1
1.074650896E1,-9.963713646E0,2.871387079E-2,1.100698411E-1
1.075619495E1,-9.963713646E0,5.264209956E-2,1.148554832E-1
1.076588109E1,-9.968499184E0,3.349951655E-2,1.100698411E-1
1.077556802E1,-9.978070259E0,4.307080805E-2,1.004985496E-1
1.078525406E1,-9.987641335E0,3.349951655E-2,1.148554832E-1
1.079494057E1,-9.963713646E0,4.307080805E-2,1.100698411E-1
1.080462594E1,-9.978070259E0,4.307080805E-2,1.100698411E-1
1.081431099E1,-9.973284721E0,4.307080805E-2,1.100698411E-1
1.082399620E1,-9.973284721E0,3.828516230E-2,1.292124242E-1
1.083368172E1,-9.987641335E0,4.307080805E-2,1.196411327E-1
1.084336453E1,-9.982855797E0,4.307080805E-2,1.196411327E-1
1.085305026E1,-9.982855797E0,4.307080805E-2,1.196411327E-1
1.086273578E1,-9.963713646E0,3.828516230E-2,1.196411327E-1
1.087242219E1,-9.968499184E0,5.742774159E-2,1.292124242E-1
1.088210964E1,-9.958928108E0,3.828516230E-2,1.100698411E-1
1.089179740E1,-9.978070259E0,4.785645381E-2,1.196411327E-1
1.090148318E1,-9.958928108E0,3.349951655E-2,1.148554832E-1
1.091116917E1,-9.968499184E0,4.785645381E-2,1.244267747E-1
1.092085500E1,-9.982855797E0,4.307080805E-2,1.196411327E-1
1.093054125E1,-9.963713646E0,4.307080805E-2,1.100698411E-1
1.094022708E1,-9.973284721E0,3.828516230E-2,1.148554832E-1
1.094991359E1,-9.968499184E0,3.828516230E-2,1.100698411E-1
1.095959964E1,-9.973284721E0,3.349951655E-2,1.148554832E-1
1.096928349E1,-9.968499184E0,5.742774159E-2,1.148554832E-1
1.097896917E1,-9.968499184E0,4.785645381E-2,1.196411327E-1
1.098865578E1,-9.963713646E0,4.785645381E-2,1.148554832E-1
1.099834099E1,-9.968499184E0,4.785645381E-2,1.244267747E-1
1.100802854E1,-9.987641335E0,3.349951655E-2,1.196411327E-1
1.101771542E1,-9.973284721E0,3.828516230E-2,1.004985496E-1
1.102740063E1,-9.978070259E0,3.349951655E-2,1.148554832E-1
1.103708625E1,-9.963713646E0,4.785645381E-2,1.196411327E-1
1.104677401E1,-9.973284721E0,3.828516230E-2,1.148554832E-1
1.105646057E1,-9.978070259E0,4.307080805E-2,1.148554832E-1
1.106614662E1,-9.973284721E0,4.307080805E-2,1.100698411E-1
1.107583344E1,-9.978070259E0,4.785645381E-2,1.148554832E-1
1.108551839E1,-9.968499184E0,3.828516230E-2,1.148554832E-1
1.109520469E1,-9.982855797E0,3.828516230E-2,1.052841991E-1
1.110488823E1,-9.968499184E0,3.349951655E-2,1.100698411E-1
1.111457219E1,-9.963713646E0,2.871387079E-2,1.100698411E-1
1.112425755E1,-9.978070259E0,4.785645381E-2,1.004985496E-1
1.113394271E1,-9.963713646E0,4.785645381E-2,1.052841991E-1
1.114362708E1,-9.973284721E0,5.264209956E-2,1.148554832E-1
1.115331234E1,-9.973284721E0,4.785645381E-2,1.052841991E-1
1.116299688E1,-9.973284721E0,4.307080805E-2,1.196411327E-1
1.117268313E1,-9.973284721E0,4.307080805E-2,1.196411327E-1
1.118236745E1,-9.973284721E0,3.828516230E-2,1.244267747E-1
1.119205359E1,-9.968499184E0,3.349951655E-2,1.244267747E-1
1.120173912E1,-9.968499184E0,4.307080805E-2,1.100698411E-1
1.121142573E1,-9.973284721E0,4.785645381E-2,1.148554832E-1
1.122111031E1,-9.982855797E0,2.871387079E-2,1.052841991E-1
1.123079662E1,-9.973284721E0,4.307080805E-2,1.244267747E-1
1.124048203E1,-9.973284721E0,3.828516230E-2,1.100698411E-1
1.125016750E1,-9.963713646E0,3.349951655E-2,1.244267747E-1
1.125985234E1,-9.982855797E0,4.307080805E-2,1.052841991E-1
1.126953854E1,-9.982855797E0,4.307080805E-2,1.244267747E-1
1.127922328E1,-9.963713646E0,4.785645381E-2,1.100698411E-1
1.128891021E1,-9.963713646E0,3.349951655E-2,1.100698411E-1
1.129859688E1,-9.973284721E0,3.828516230E-2,1.100698411E-1
1.130828328E1,-9.973284721E0,5.264209956E-2,1.196411327E-1
1.131796990E1,-9.973284721E0,3.349951655E-2,1.100698411E-1
1.132765771E1,-9.954142570E0,5.742774159E-2,1.148554832E-1
1.133734229E1,-9.973284721E0,3.828516230E-2,1.196411327E-1
1.134702990E1,-9.968499184E0,3.828516230E-2,1.100698411E-1
1.135671531E1,-9.963713646E0,3.349951655E-2,1.148554832E-1
1.136640052E1,-9.963713646E0,4.307080805E-2,1.052841991E-1
1.137608505E1,-9.992427826E0,4.307080805E-2,1.196411327E-1
1.138577136E1,-9.982855797E0,4.307080805E-2,1.100698411E-1
1.139545792E1,-9.982855797E0,4.307080805E-2,1.100698411E-1
1.140514417E1,-9.973284721E0,2.392822690E-2,1.100698411E-1
1.141483031E1,-9.973284721E0,3.828516230E-2,1.244267747E-1
1.142451662E1,-9.978070259E0,2.392822690E-2,1.100698411E-1
1.143420162E1,-9.973284721E0,3.349951655E-2,1.100698411E-1
1.144388818E1,-9.978070259E0,3.828516230E-2,1.196411327E-1
1.145357401E1,-9.973284721E0,2.871387079E-2,1.244267747E-1
1.146325990E1,-9.978070259E0,4.785645381E-2,1.100698411E-1
1.147294609E1,-9.973284721E0,3.828516230E-2,1.100698411E-1
1.148263177E1,-9.973284721E0,5.264209956E-2,1.148554832E-1
